sample_id,noise_type,snr_db,system,enhancement_method,reference,hypothesis,wer,cer,duration_sec,avg_logprob,inference_ms,rtf
1320-122612-0001,babble,10,spectral_sub,spectral_subtraction,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,The Jews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey.,0.06666666666666667,0.012121212121212121,9.52,-0.2931637896431817,228.14504099369515,0.023964815230430165
1320-122612-0001,babble,10,adaptive,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dunes were suffered to exhale, and the sun had dispersed the mist, and the shedding is strong and clear, light in the forest, and the paddling was in their journey.",0.4,0.18181818181818182,9.52,-0.564359724521637,250.80754200462252,0.026345330042502366
1320-122612-0001,babble,15,raw,none,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,The dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey.,0.03333333333333333,0.006060606060606061,9.52,-0.2531203581736638,233.76679200737271,0.024555335294892094
1320-122612-0001,babble,15,wiener,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were suffered to exhale, and the sun had dispersed the mist, and the shedding is strong and clear light in the forest, when the travelers resumed their journey.",0.23333333333333334,0.06060606060606061,9.52,-0.415182338654995,229.12320798786823,0.024067563864271873
1320-122612-0001,babble,15,spectral_sub,spectral_subtraction,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,The dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey.,0.03333333333333333,0.006060606060606061,9.52,-0.23583134283890594,240.1882080012001,0.025229853781638667
1320-122612-0001,babble,15,adaptive,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were suffered to exhale, and the sun had dispersed the mist, and the shedding is strong and clear light in the forest, when the travelers resumed their journey.",0.23333333333333334,0.06060606060606061,9.52,-0.415182338654995,230.1396249968093,0.0241743303568077
1320-122612-0001,babble,20,raw,none,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.1,0.01818181818181818,9.52,-0.2513974468882491,257.88641699182335,0.027088909347880604
1320-122612-0001,babble,20,wiener,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were suffered to exhale and the sun had dispersed the mist, and was shedding its strong and clear light in the forest when the travelers resumed their journey.",0.13333333333333333,0.03636363636363636,9.52,-0.29230840112033646,225.25012500409503,0.023660727416396538
1320-122612-0001,babble,20,spectral_sub,spectral_subtraction,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.1,0.01818181818181818,9.52,-0.28052934786168543,228.96358399884775,0.02405079663853443
1320-122612-0001,babble,20,adaptive,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were suffered to exhale and the sun had dispersed the mist, and was shedding its strong and clear light in the forest when the travelers resumed their journey.",0.13333333333333333,0.03636363636363636,9.52,-0.29230840112033646,235.36887500085868,0.02472362132361961
1320-122612-0001,soundtrack,-5,raw,none,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dew is where separate to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the trampos resumed their journey.",0.26666666666666666,0.10909090909090909,9.52,-0.4987889297983863,229.9537499930011,0.024154805671533733
1320-122612-0001,soundtrack,-5,wiener,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The duty of the 7th corrects later, and the sun hits perfectly with its And the shedding is strong, and the wind is biting the bird. And the sun hits perfectly with its... And the shedding is strong, and the wind is biting the bird.",1.2,0.8303030303030303,9.52,-0.9367734943666766,801.6570409963606,0.0842076723735673
1320-122612-0001,soundtrack,-5,spectral_sub,spectral_subtraction,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were separate to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest, when the travelers resumed their journey.",0.2,0.07272727272727272,9.52,-0.3564174688139627,243.2003750000149,0.025546257878152828
1320-122612-0001,soundtrack,-5,adaptive,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,The duty of the second threat is needed and the sun hits both the minutes and the shedding is strong. The need of acting to burn.,0.8,0.6060606060606061,9.52,-1.2008336385091145,2118.908750009723,0.2225744485304331
1320-122612-0001,soundtrack,0,raw,none,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dewers were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.13333333333333333,0.030303030303030304,9.52,-0.37214529514312744,226.47049999795854,0.023788918067012454
1320-122612-0001,soundtrack,0,wiener,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,The Jews were separate to Exnatal and the sun had dispersed the mist and was shedding its strong and clear light in the forest from the backwards of the tomb of the journey.,0.43333333333333335,0.2545454545454545,9.52,-0.8866614248694443,225.36533400125336,0.02367282920181233
1320-122612-0001,soundtrack,0,spectral_sub,spectral_subtraction,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were separate to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the tramplers resumed their journey.",0.16666666666666666,0.07272727272727272,9.52,-0.37651222112566923,246.6916669945931,0.02591299023052449
1320-122612-0001,soundtrack,0,adaptive,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,The Jews were separate to Exnatal and the sun had dispersed the mist and was shedding its strong and clear light in the forest from the backwards of the tomb of the journey.,0.43333333333333335,0.2545454545454545,9.52,-0.8866614248694443,229.6292499959236,0.024120719537386932
1320-122612-0001,soundtrack,5,raw,none,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.1,0.01818181818181818,9.52,-0.3098220069233964,235.42154200549703,0.02472915357200599
1320-122612-0001,soundtrack,5,wiener,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were separate to their tale, and the sun had dispersed the midst, and was shedding its strong and clear light in the forest, when the papal in the tomb was there, Johnny.",0.4666666666666667,0.2727272727272727,9.52,-0.6606707572937012,233.96729098749347,0.02457639611213167
1320-122612-0001,soundtrack,5,spectral_sub,spectral_subtraction,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the tramblers resumed their journey.",0.13333333333333333,0.030303030303030304,9.52,-0.2969733121849242,227.77024999959394,0.023925446428528778
1320-122612-0001,soundtrack,5,adaptive,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were separate to their tale, and the sun had dispersed the midst, and was shedding its strong and clear light in the forest, when the papal in the tomb was there, Johnny.",0.4666666666666667,0.2727272727272727,9.52,-0.6606707572937012,246.52704200707376,0.025895697689818673
1320-122612-0001,soundtrack,10,raw,none,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.1,0.01818181818181818,9.52,-0.3001738757621951,237.71862499415874,0.02497044380190743
1320-122612-0001,soundtrack,10,wiener,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,The Jews were suffered to exhale and the sun had dispersed the mist and was shedding its strong and clear light in the forest when the travelers resumed their journey.,0.13333333333333333,0.03636363636363636,9.52,-0.3541228352366267,236.1512500065146,0.02480580357211288
1320-122612-0001,soundtrack,10,spectral_sub,spectral_subtraction,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.1,0.01818181818181818,9.52,-0.2613508701324463,242.38137500651646,0.025460228467071057
1320-122612-0001,soundtrack,10,adaptive,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,The Jews were suffered to exhale and the sun had dispersed the mist and was shedding its strong and clear light in the forest when the travelers resumed their journey.,0.13333333333333333,0.03636363636363636,9.52,-0.3541228352366267,217.5498750002589,0.022851877626077616
1320-122612-0001,soundtrack,15,raw,none,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.1,0.01818181818181818,9.52,-0.2818861821802651,250.14825000835117,0.026276076681549493
1320-122612-0001,soundtrack,15,wiener,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were suffered to exhale, and the sun had dispersed the mist, and was shedding its strong and clear light in the forest when the travelers resumed their journey.",0.16666666666666666,0.04242424242424243,9.52,-0.2863428302300282,221.00124999997206,0.02321441701680379
1320-122612-0001,soundtrack,15,spectral_sub,spectral_subtraction,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.1,0.01818181818181818,9.52,-0.2418341287752477,265.8205409970833,0.027922325734987742
1320-122612-0001,soundtrack,15,adaptive,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were suffered to exhale, and the sun had dispersed the mist, and was shedding its strong and clear light in the forest when the travelers resumed their journey.",0.16666666666666666,0.04242424242424243,9.52,-0.2863428302300282,227.26595899439417,0.023872474684285102
1320-122612-0001,soundtrack,20,raw,none,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.1,0.01818181818181818,9.52,-0.2852069459310392,225.1373750041239,0.023648883929004612
1320-122612-0001,soundtrack,20,wiener,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were suffered to exhale and the sun had dispersed the mist, and was shedding its strong and clear light in the forest when the travelers resumed their journey.",0.13333333333333333,0.03636363636363636,9.52,-0.3500504046678543,237.6940829999512,0.024967865861339412
1320-122612-0001,soundtrack,20,spectral_sub,spectral_subtraction,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The dews were suffered to exhale, and the sun had dispersed the mists, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",0.1,0.01818181818181818,9.52,-0.2407655919470438,235.56966599426232,0.024744712814523354
1320-122612-0001,soundtrack,20,adaptive,wiener,the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey,"The Jews were suffered to exhale and the sun had dispersed the mist, and was shedding its strong and clear light in the forest when the travelers resumed their journey.",0.13333333333333333,0.03636363636363636,9.52,-0.3500504046678543,232.61204099981114,0.02443403792014823
1580-141083-0000,white,-5,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such trends in the future of two minutes you have been to make a good effect or give a clue as to what you think.,0.6,0.43790849673202614,8.94,-0.872497347685007,237.57020800258033,0.026573848769863573
1580-141083-0000,white,-5,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,"I will endeavor and let's think. Good boy, it's such a good trip to Namikil. Good boy, good boy, good boy, good boy. We're gonna play.",0.9,0.6797385620915033,8.94,-0.7677925936877728,767.9459170030896,0.08589999071622927
1580-141083-0000,white,-5,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such trends as research to limit the event to make people a place. Or get a clue.,0.5333333333333333,0.3660130718954248,8.94,-0.6006869617849588,219.5276249985909,0.024555662751520237
1580-141083-0000,white,-5,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,"I will endeavor in my faith, the void such that the church and the reveal of that, the good, the good, the good, the good, the good, the good.",0.8,0.6143790849673203,8.94,-0.8759019133590517,506.3250419916585,0.056635910737321986
1580-141083-0000,white,0,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as we serve to limit the events to any particular place or give a clue as to the people of the term.,0.16666666666666666,0.09803921568627451,8.94,-0.2823230286962108,235.32737499044742,0.02632297259400978
1580-141083-0000,white,0,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my faith to avoid such terms with your ability to prevent and articulate or get a clue of your people in the future.,0.6333333333333333,0.42483660130718953,8.94,-0.8620456926750414,225.31333299411926,0.025202833668246005
1580-141083-0000,white,0,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as with serve to limit the events to any particular place or give a clue as to the people of the serve.,0.16666666666666666,0.09803921568627451,8.94,-0.3450153666107278,234.2029999999795,0.026197203579416056
1580-141083-0000,white,0,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my faith to avoid such terms with your ability to prevent and articulate or get a clue of your people in the future.,0.6333333333333333,0.42483660130718953,8.94,-0.8620456926750414,215.0159999873722,0.02405100670999689
1580-141083-0000,white,5,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.21998430043458939,227.15858300216496,0.02540923747227796
1580-141083-0000,white,5,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as with her to limit the event to any particular place or give a clue as to the people concerned.,0.16666666666666666,0.06535947712418301,8.94,-0.34986705001857543,213.72445799352136,0.02390653892544982
1580-141083-0000,white,5,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.2316888380381796,217.57024999533314,0.02433671700171512
1580-141083-0000,white,5,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as with her to limit the event to any particular place or give a clue as to the people concerned.,0.16666666666666666,0.06535947712418301,8.94,-0.34986705001857543,227.37541700189468,0.025433491834663834
1580-141083-0000,white,10,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.21975710286813624,218.4313750040019,0.0244330397096199
1580-141083-0000,white,10,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as with her to limit the events to any particular place or give a clue as to the people concerned.,0.13333333333333333,0.058823529411764705,8.94,-0.28271207476363464,265.9871670039138,0.029752479530639128
1580-141083-0000,white,10,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.20364234640317805,215.4989170085173,0.02410502427388337
1580-141083-0000,white,10,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as with her to limit the events to any particular place or give a clue as to the people concerned.,0.13333333333333333,0.058823529411764705,8.94,-0.28271207476363464,240.75737500970718,0.026930355146499687
1580-141083-0000,white,15,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.1929121534614002,210.02112499263603,0.02349229586047383
1580-141083-0000,white,15,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as with serve to limit the events to any particular place or give a clue as to the people concerned.,0.1,0.0392156862745098,8.94,-0.2698698946658303,222.1522920008283,0.024849249664522184
1580-141083-0000,white,15,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.21207077012342565,227.1279999986291,0.0254058165546565
1580-141083-0000,white,15,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as with serve to limit the events to any particular place or give a clue as to the people concerned.,0.1,0.0392156862745098,8.94,-0.2698698946658303,217.38745798938908,0.024316270468611755
1580-141083-0000,white,20,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.19320423156023026,217.21391601022333,0.02429685861411894
1580-141083-0000,white,20,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.2132626136436182,231.20991700852755,0.025862406824220086
1580-141083-0000,white,20,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.2023197004900259,212.43716700701043,0.023762546645079468
1580-141083-0000,white,20,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.2132626136436182,229.1707080003107,0.02563430738258509
1580-141083-0000,pink,-5,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.20564281020094366,226.70562499843072,0.02535857102890724
1580-141083-0000,pink,-5,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as we serve to limit the events to any particular place or give a clue as to the people concerned.,0.1,0.0392156862745098,8.94,-0.25177380277050865,230.889708007453,0.025826589262578636
1580-141083-0000,pink,-5,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.1920873347450705,228.14558299432974,0.025519640155965296
1580-141083-0000,pink,-5,adaptive,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.20564281020094366,212.88212500803638,0.023812318233561117
1580-141083-0000,pink,0,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.20263183861970901,226.65058300481178,0.025352414206354788
1580-141083-0000,pink,0,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.24962140454186332,226.98545799357817,0.025389872258789505
1580-141083-0000,pink,0,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.18923228759975994,222.44095799396746,0.024881538925499717
1580-141083-0000,pink,0,adaptive,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.20263183861970901,228.96900000341702,0.02561174496682517
1580-141083-0000,pink,5,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.19044912299689123,225.35183301079087,0.025207140157806587
1580-141083-0000,pink,5,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.2191740936703152,219.38704198691994,0.024539937582429526
1580-141083-0000,pink,5,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.1890295033945757,224.8664579965407,0.025152847650619765
1580-141083-0000,pink,5,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.2191740936703152,217.6282500004163,0.024343204698033145
1580-141083-0000,pink,10,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.1938373591093456,226.83825000422075,0.02537340604074058
1580-141083-0000,pink,10,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.21380463943761938,210.98962498945184,0.02360062919345099
1580-141083-0000,pink,10,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.18965305650935455,221.80029199807905,0.024809876062424952
1580-141083-0000,pink,10,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.21380463943761938,224.7393340076087,0.025138627965056903
1580-141083-0000,pink,15,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.19766092826338374,224.05945899663493,0.02506257930611129
1580-141083-0000,pink,15,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.20508756532388575,210.0417500041658,0.02349460290874338
1580-141083-0000,pink,15,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.19064457451595979,229.41687500861008,0.025661842842126407
1580-141083-0000,pink,15,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.20508756532388575,233.68108400609344,0.026138823714328126
1580-141083-0000,pink,20,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.1931077206836027,218.2580840017181,0.024413655928603815
1580-141083-0000,pink,20,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.21089298453401117,222.51004198915325,0.02488926644173974
1580-141083-0000,pink,20,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.18836739221039941,219.32354199816473,0.024532834675409926
1580-141083-0000,pink,20,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.21089298453401117,229.29350000049453,0.025648042505648158
